英語
,,試験,小テスト,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,60,20,0,0,0,20,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,60,20,0,0,0,20,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

数理科学Ａ
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,50,5,0,0,40,5,100,,
,基礎的能力,50,5,0,0,40,5,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

コンピュータ活用概論Ⅰ
,,試験,小テスト,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,0,0,60,0,40,0,100,,
,基礎的能力,0,0,30,0,20,0,50,,
,専門的能力,0,0,30,0,20,0,50,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

産業システム工学特別演習
,,試験,小テスト,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,0,0,0,40,45,15,100,,
,基礎的能力,0,0,0,15,15,5,35,,
,専門的能力,0,0,0,15,15,5,35,,
,分野横断的能力,0,0,0,10,15,5,30,,
,,,,,,,,,,

電子物性工学
,,試験,小テスト,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,70,0,30,0,0,0,100,,
,基礎的能力,35,0,20,0,0,0,55,,
,専門的能力,35,0,10,0,0,0,45,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

電気数学
,,発表,レポート・課題,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,40,30,20,10,0,0,100,,
,基礎的能力,15,10,10,5,0,0,40,,
,専門的能力,25,20,10,5,0,0,60,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

創造設計工学
,,試験,小テスト,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,0,0,100,0,0,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,0,0,100,0,0,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

交通工学
,,試験,課題レポート,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,50,50,0,0,0,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,50,50,0,0,0,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

ターミナル工学
,,レポート・課題,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,70,10,0,0,0,20,100,,
,基礎的能力,70,10,0,0,0,20,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

交通計画論
,,試験,課題レポート,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,50,50,0,0,0,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,50,50,0,0,0,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

社会基盤論
,,試験,発表小テスト,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,0,0,100,0,0,0,100,,
,基礎的能力,0,0,50,0,0,0,50,,
,専門的能力,0,0,50,0,0,0,50,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

数理科学Ｃ
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,70,10,0,20,0,0,100,,
,基礎的能力,40,5,0,20,0,0,65,,
,専門的能力,30,5,0,0,0,0,35,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

情報サービス技術概論
,,試験,発表,成果品・実技,態度,ポートフォリオ,その他,合計
,総合評価割合,60,0,30,10,0,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,60,0,30,10,0,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

特別研究Ⅰ
,,試験,態度,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,0,15,0,30,55,0,100,,
,基礎的能力,0,5,0,10,15,0,30,,
,専門的能力,0,5,0,10,20,0,35,,
,分野横断的能力,0,5,0,10,20,0,35,,
,,,,,,,,,,

産業システム工学特別実験
,,試験,小テスト,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,0,0,45,0,45,15,105,,
,基礎的能力,0,0,15,0,15,5,35,,
,専門的能力,0,0,15,0,15,5,35,,
,分野横断的能力,0,0,15,0,15,5,35,,
,,,,,,,,,,

電子計測特論
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
