英語
,,試験,小テスト,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,60,0,20,0,0,20,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,60,0,20,0,0,20,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

数理科学Ｃ
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,70,10,0,20,0,0,100,,
,基礎的能力,40,5,0,20,0,0,65,,
,専門的能力,30,5,0,0,0,0,35,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

情報サービス技術概論
,,試験,発表,成果品・実技,態度,ポートフォリオ,その他,合計
,総合評価割合,60,0,30,10,0,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,60,0,30,10,0,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

海事システム工学特別実験・実習（航海）
,,試験,態度,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,0,0,40,0,45,15,100,,
,基礎的能力,0,0,15,0,15,5,35,,
,専門的能力,0,0,15,0,15,5,35,,
,分野横断的能力,0,0,10,0,15,5,30,,
,,,,,,,,,,

海事システム工学特別実験・実習（機関）
,,試験,態度,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,0,0,40,0,45,15,100,,
,基礎的能力,0,0,15,0,15,5,35,,
,専門的能力,0,0,15,0,15,5,35,,
,分野横断的能力,0,0,10,0,15,5,30,,
,,,,,,,,,,

輸送安全工学
,,試験,発表,相互評価,態度,ポートフォリオ,自習課題,課題,合計
,総合評価割合,0,0,0,0,0,30,70,100,,
,基礎的能力,0,0,0,0,0,0,0,0,,
,専門的能力,0,0,0,0,0,30,70,100,,
,分野横断的能力,0,0,0,0,0,0,0,0,,
,,,,,,,,,,,

海事システム論
,,試験,発表,レポート・課題,態度,成果品・実技,その他,合計
,総合評価割合,100,0,100,0,0,0,200,,
,基礎的能力,50,0,50,0,0,0,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,50,0,50,0,0,0,100,,
,,,,,,,,,,

船員教育システム概論
,,試験,レポート・課題,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,60,30,0,10,0,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,60,30,0,10,0,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

輸送ネットワーク
,,試験,発表,相互評価,態度,ぽーとふぉりお,その他,合計
,総合評価割合,60,0,0,0,20,20,100,,
,基礎的能力,40,0,0,0,20,20,80,,
,専門的能力,20,0,0,0,0,0,20,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

ライフサイクル・アナリシス
,,レポート・課題,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,60,40,0,0,0,0,100,,
,基礎的能力,20,0,0,0,0,0,20,,
,専門的能力,20,20,0,0,0,0,40,,
,分野横断的能力,20,20,0,0,0,0,40,,
,,,,,,,,,,

弾性力学
,,試験,発表,レポート・課題,態度,ポートフォリオ,その他,合計
,総合評価割合,50,0,30,0,0,20,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,50,0,30,0,0,20,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

電子基礎工学
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,0,0,0,0,0,0,0,,
,基礎的能力,４０,0,0,0,0,0,0,,
,専門的能力,３０,0,0,0,１０,１０,0,,
,分野横断的能力,0,0,0,0,0,１０,0,,
,,,,,,,,,,

機構設計論
,,試験,小テスト,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,0,0,80,20,0,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,0,0,80,20,0,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

数理科学Ａ
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,50,5,0,0,40,5,100,,
,基礎的能力,50,5,0,0,40,5,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

コンピュータ活用概論Ⅰ
,,試験,小テスト,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,0,0,60,0,40,0,100,,
,基礎的能力,0,0,30,0,20,0,50,,
,専門的能力,0,0,30,0,20,0,50,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

特別研究Ⅰ
,,試験,態度,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,0,0,55,30,0,15,100,,
,基礎的能力,0,0,15,10,0,5,30,,
,専門的能力,0,0,20,10,0,5,35,,
,分野横断的能力,0,0,20,10,0,5,35,,
,,,,,,,,,,

安全工学Ⅰ
,,試験,発表,相互評価,態度,レポート,その他,合計
,総合評価割合,70,0,0,0,30,0,100,,
,基礎的能力,70,0,0,0,30,0,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

ロジスティクス環境工学
,,試験,発表,レポート・課題,態度,成果品・実技,その他,合計
,総合評価割合,0,100,80,20,0,0,200,,
,基礎的能力,0,50,40,10,0,0,100,,
,専門的能力,0,50,40,10,0,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

航海シミュレーション概論
,,試験,小テスト,レポート・課題,発表,成果品・実技,その他,合計
,総合評価割合,70,0,30,0,0,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,70,0,30,0,0,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

