コミュニケーション英語Ⅰ（前期課程）
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,50,20,0,0,0,30,100,,
,基礎的能力,50,0,0,0,0,30,80,,
,専門的能力,0,20,0,0,0,0,20,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

コミュニケーション英語Ⅰ（後期課程）
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,50,20,0,0,0,30,100,,
,基礎的能力,50,0,0,0,0,30,80,,
,専門的能力,0,20,0,0,0,0,20,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

技術者倫理
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,70,20,0,0,10,0,100,,
,基礎的能力,70,20,0,0,10,0,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

応用数学特論
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,40,0,0,0,60,0,100,,
,基礎的能力,40,0,0,0,60,0,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

物理科学特論
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,70,0,0,0,30,0,100,,
,基礎的能力,70,0,0,0,30,0,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

コミュニケーション英語Ⅱ(前期課程)
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,80,0,0,0,0,20,100,,
,基礎的能力,80,0,0,0,0,20,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

コミュニケーション英語Ⅱ(後期課程)
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,75,0,0,0,0,25,100,,
,基礎的能力,75,0,0,0,0,25,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

文学特論
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,60,20,0,0,0,20,100,,
,基礎的能力,60,20,0,0,0,20,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

