保健体育(5年)
,,意欲・態度,協働・交流,自己管理・配慮,合計
,総合評価割合,30,40,30,100,,
,体育態度面,30,0,0,30,,
,授業態度評価＆レディネス,0,40,0,40,,
,スポーツ活動シート,0,0,30,30,,
,,,,,,,

ドイツ語(5年)
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,70,20,0,0,0,10,100,,
,基礎的能力,70,20,0,0,0,10,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

語学演習(田邊）
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,90,0,0,10,0,0,100,,
,基礎的能力,90,0,0,10,0,0,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

語学演習（阿部）
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,70,0,0,10,20,0,100,,
,基礎的能力,70,0,0,10,20,0,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,"",0,0,0,0,0,0,0,,
,,,,,,,,,,

語学演習(菅野）
,,試験,学習状況・態度,小テスト・課題,合計
,総合評価割合,70,10,20,100,,
,基礎的能力,70,10,20,100,,
,,,,,,,

