健康科学
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,0,70,0,0,0,30,100,,
,基礎的能力,0,20,0,0,0,0,20,,
,専門的能力,0,40,0,0,0,20,60,,
,分野横断的能力,0,10,0,0,0,10,20,,
,,,,,,,,,,

環日本海文化論
,,試験,発表,相互評価,態度,ポートフォリオ,レポート,合計
,総合評価割合,0,60,0,0,0,40,100,,
,基礎的能力,0,20,0,0,0,20,40,,
,専門的能力,0,20,0,0,0,10,30,,
,分野横断的能力,0,20,0,0,0,10,30,,
,,,,,,,,,,

英語特論Ⅰ
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,40,30,0,0,0,30,100,,
,基礎的能力,40,30,0,0,0,30,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

応用英語
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,100,0,0,0,0,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,100,0,0,0,0,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

日本語・日本文学
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,75,25,0,0,0,0,100,,
,基礎的能力,25,25,0,0,0,0,50,,
,専門的能力,25,0,0,0,0,0,25,,
,分野横断的能力,25,0,0,0,0,0,25,,
,,,,,,,,,,

生産開発システム
,,試験,発表,レポート,態度,ポートフォリオ,その他,合計
,総合評価割合,60,20,20,0,0,0,100,,
,基礎的能力,10,0,0,0,0,0,10,,
,専門的能力,30,10,10,0,0,0,50,,
,分野横断的能力,20,10,10,0,0,0,40,,
,,,,,,,,,,

地球科学概論
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,0,30,30,0,0,40,100,,
,基礎的能力,0,10,10,0,0,20,40,,
,専門的能力,0,20,10,0,0,20,50,,
,分野横断的能力,0,0,10,0,0,0,10,,
,,,,,,,,,,

衝撃工学
,,試験,課題,合計
,総合評価割合,50,50,100,,
,基礎的能力,0,0,0,,
,専門的能力,50,50,100,,
,,,,,,

海事システム工学特別研究Ⅰ
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,0,0,0,0,0,0,0,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

海事システム工学特別研究Ⅰ
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,0,0,0,0,0,0,0,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

舶用制御システム
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,75,0,0,0,0,25,100,,
,基礎的能力,10,0,0,0,0,0,10,,
,専門的能力,65,0,0,0,0,25,90,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

技術者倫理・企業倫理
,,討論,レポート,事例研究発表,態度,ポートフォリオ,その他,合計
,総合評価割合,60,24,16,0,0,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,40,12,8,0,0,0,60,,
,分野横断的能力,20,12,8,0,0,0,40,,
,,,,,,,,,,

応用数学特論
,,試験,発表,相互評価,態度,レポート,その他,合計
,総合評価割合,70,0,0,0,30,0,100,,
,基礎的能力,70,0,0,0,30,0,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

技術・産業演習
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,0,100,0,0,0,0,100,,
,基礎的能力,0,80,0,0,0,0,80,,
,専門的能力,0,20,0,0,0,0,20,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

地域産業学
,,レポート,合計
,総合評価割合,100,100,,
,評価,100,100,,
,,,,,

情報処理学
,,試験,発表,相互評価,態度,課題,その他,合計
,総合評価割合,70,0,0,0,30,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,70,0,0,0,30,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

応用物理学特論
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,60,0,0,0,40,0,100,,
,基礎的能力,60,0,0,0,40,0,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

熱機関工学特論
,,試験,発表,相互評価,態度,ポートフォリオ,課題,合計
