海外研修
,,試験,小テスト,平常点,レポート,その他,合計
環境水工学
,,試験,小テスト,平常点,レポート,その他,合計
,総合評価割合,100,0,0,0,0,100,,
,配点,100,0,0,0,0,100,,
,,,,,,,,,

CAD
,,試験,小テスト,平常点,レポート,その他,合計
,総合評価割合,0,0,0,100,0,100,,
,配点,0,0,0,100,0,100,,
,,,,,,,,,

施工特論
,,試験,小テスト,平常点,レポート,その他,合計
,総合評価割合,100,0,0,0,0,100,,
,配点,100,0,0,0,0,100,,
,,,,,,,,,

フーリエ解析
,,試験,小テスト,平常点,レポート,その他,合計
,総合評価割合,80,0,20,0,0,100,,
,配点,80,0,20,0,0,100,,
,,,,,,,,,

複素関数論
,,試験,小テスト,平常点,レポート,その他,合計
,総合評価割合,80,0,20,0,0,100,,
,配点,80,0,20,0,0,100,,
,,,,,,,,,

特別学修（専門科目）
,,試験,小テスト,平常点,レポート,その他,合計
,総合評価割合,0,0,0,0,100,100,,
,配点,0,0,0,0,100,100,,
,,,,,,,,,

キャリア演習
,,試験,小テスト,平常点,レポート,その他,合計
,総合評価割合,0,0,0,50,50,100,,
,配点,0,0,0,50,50,100,,
,,,,,,,,,

