総合実践英語Ⅰ
,,試験,学習状況・態度,小テスト・課題,合計
,総合評価割合,70,10,20,100,,
,基礎的能力,70,10,20,100,,
,,,,,,,

総合実践英語Ⅱ
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,90,0,0,10,0,0,100,,
,基礎的能力,90,0,0,10,0,0,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

日本学特論
,,試験,課題提出,相互評価,討論,ポートフォリオ,その他,合計
,総合評価割合,80,10,0,10,0,0,100,,
,基礎的能力,80,10,0,10,0,0,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

総合技術論
,,試験,発表,相互評価,態度,ポートフォリオ,レポート,合計
,総合評価割合,0,0,0,0,0,100,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,0,0,0,0,0,100,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

技術者倫理
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,40,0,0,0,0,60,100,,
,基礎的能力,10,0,0,0,0,10,20,,
,専門的能力,10,0,0,0,0,20,30,,
,分野横断的能力,20,0,0,0,0,30,50,,
,,,,,,,,,,

実践的デザイン工学実習
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,0,65,0,10,0,25,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,65,0,10,0,25,100,,
,,,,,,,,,,

創造工学実習(MC)
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,0,60,0,0,30,10,100,,
,基礎的能力,0,20,0,0,10,5,35,,
,専門的能力,0,20,0,0,10,5,35,,
,分野横断的能力,0,20,0,0,10,0,30,,
,,,,,,,,,,

創造工学実習(EI)
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,0,50,0,15,15,20,100,,
,基礎的能力,0,20,0,5,5,5,35,,
,専門的能力,0,20,0,5,5,10,40,,
,分野横断的能力,0,10,0,5,5,5,25,,
,,,,,,,,,,

応用代数
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,60,0,0,0,20,20,100,,
,基礎的能力,60,0,0,0,20,20,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

物理学特論
,,期末試験,確認試験,課題レポート,取組姿勢,"","",合計
,総合評価割合,40,20,30,10,0,0,100,,
,基礎的能力,20,15,15,5,0,0,55,,
,専門的能力,20,5,10,5,0,0,40,,
,分野横断的能力,0,0,5,0,0,0,5,,
,,,,,,,,,,

専攻科研究Ⅰ
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,0,30,0,0,70,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,0,30,0,0,70,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

専攻科実験
,,試験,発表,相互評価,態度,ポートフォリオ,レポート,合計
,総合評価割合,0,0,0,0,0,100,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,0,0,0,0,0,100,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

創造工学実習(AC)
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,0,5,0,5,0,90,100,,
,基礎的能力,0,0,0,0,0,40,40,,
,専門的能力,0,0,0,0,0,20,20,,
,分野横断的能力,0,5,0,5,0,30,40,,
,,,,,,,,,,

地域政策論（1・2年）
,,試験,レポート,リアクションペーパー,態度,ポートフォリオ,その他,合計
,総合評価割合,40,20,40,0,0,0,100,,
,基礎的能力,20,10,20,0,0,0,50,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,20,10,20,0,0,0,50,,
,,,,,,,,,,

経営工学
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,40,0,0,40,20,0,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,40,0,0,40,20,0,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

環境化学
,,試験,発表,相互評価,態度,ポートフォリオ,レポート,合計
,総合評価割合,70,0,0,0,0,30,100,,
,基礎的能力,30,0,0,0,0,10,40,,
,専門的能力,20,0,0,0,0,10,30,,
,分野横断的能力,20,0,0,0,0,10,30,,
,,,,,,,,,,

安全工学
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,50,40,0,10,0,0,100,,
,基礎的能力,20,10,0,10,0,0,40,,
,専門的能力,20,10,0,0,0,0,30,,
,分野横断的能力,10,20,0,0,0,0,30,,
,,,,,,,,,,

数値計算
,,試験,発表,相互評価,態度,ポートフォリオ,レポート等,合計
,総合評価割合,70,0,0,5,0,25,100,,
,基礎的能力,30,0,0,5,0,10,45,,
,専門的能力,20,0,0,0,0,10,30,,
,分野横断的能力,20,0,0,0,0,5,25,,
,,,,,,,,,,

データ解析
,,試験,発表,相互評価,態度,ポートフォリオ,レポート,合計
,総合評価割合,70,0,0,0,0,30,100,,
,基礎的能力,70,0,0,０,0,30,100,,
,専門的能力,0,0,0,0,0,0,0,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

システム計画学
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
,総合評価割合,70,0,0,0,0,30,100,,
,基礎的能力,20,0,0,0,0,15,35,,
,専門的能力,50,0,0,0,0,15,65,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

専攻科研究Ⅱ
,,試験,発表,相互評価,態度,ポートフォリオ,研究論文,合計
,総合評価割合,0,20,0,0,20,60,100,,
,基礎的能力,0,0,0,0,0,0,0,,
,専門的能力,0,20,0,0,20,60,100,,
,分野横断的能力,0,0,0,0,0,0,0,,
,,,,,,,,,,

応用コンピュータグラフィックス（1・2年）
,,試験,発表,相互評価,態度,ポートフォリオ,その他,合計
